2018-11-03 20:43:56,Statue of unity https://t.co/JiVoI7bsOu,[]
2018-11-03 20:42:53,"RT @SwarajyaMag: After Statue Of Unity, Statue Of Integrity? BJP Plans To Bring Lord Rama At Sarayu River Bank As Deepavali Surprise

https…",[]
2018-11-03 20:42:44,"RT @thewire_in: The #StatueOfUnity could have instead funded two new IIT campuses, five IIM campuses and six ISRO missions to Mars.  https:…",['#StatueOfUnity']
2018-11-03 20:41:46,RT @WelshCelt: UK Taxpayers give India £1bn in aid as they build a statue worth £330m Statue of Unity this is abuse of our money again. The…,[]
2018-11-03 20:39:34,People do question about the need for the Statue of Unity but on the brighter side look at the positives. It can cr… https://t.co/wW1PNgVRFr,[]
2018-11-03 20:38:20,"RT @AAPInNews: Delhi will get its Statue of Unity on Sunday,Signature Bridge with selfie points. 7 facts you must know
 https://t.co/4AZfWN…",[]
2018-11-03 20:38:07,"RT @MakrandParanspe: Should the Statue of Unity itself become a topic of disunity? Instead, let's gloat over how every global newspaper was…",[]
2018-11-03 20:37:56,"RT @LaloDagach: In the 56 months it took to construct the £330million Statue of Unity, UK taxpayers gave #India £1.17billion in foreign aid…",['#India']
2018-11-03 20:37:48,"@LaloDagach @khaybar628 Why did you give aid to a country which is part of space programme,
a country which claims… https://t.co/Upzifo7dod",[]
2018-11-03 20:35:52,"India unveils the tallest statue in the world, the statue of Unity commemorates Vallabhbhai Patel, Indian  freedom… https://t.co/hokRQZaLIl",[]
2018-11-03 20:32:43,RT @dhruv_rathee: Statue of Unity: The Harsh Reality | Analysis by Dhruv Rathee: https://t.co/LhW6x8WvqI via @YouTube,[]
2018-11-03 20:32:25,"RT @parth_kacha: The world's tallest statue - The statue of Sardar vallabhbhai patel - A symbol of unity #StatueOfUnity
 ⁦@narendramodi⁩ 🇮🇳",['#StatueOfUnity\n\xc2\xa0\xe2\x81\xa6@narendramodi\xe2\x81\xa9']
2018-11-03 20:31:15,I liked a @YouTube video https://t.co/2DErtuepOl Statue of Unity- The Harsh Reality of Dhruv Rathee's Calculations | Aaj Ki Taza,[]
2018-11-03 20:29:15,"RT @MakrandParanspe: Should the Statue of Unity itself become a topic of disunity? Instead, let's gloat over how every global newspaper was…",[]
2018-11-03 20:28:32,"RT @LaloDagach: In the 56 months it took to construct the £330million Statue of Unity, UK taxpayers gave #India £1.17billion in foreign aid…",['#India']
2018-11-03 20:27:37,"RT @socialmedia4bjp: RT vijayrupanibjp: Along with Uttar Pradesh Chief Minister Shri myogiadityanath Ji at Statue Of Unity.

#StatueOfUnity…",[]
2018-11-03 20:26:42,"RT @AudaciousQuest: UK contributed £1.17billion to Patel statue.

The statue was built by the chinese.

Then Modi called it ""statue of unit…",[]
2018-11-03 20:26:38,"RT @AudaciousQuest: UK contributed £1.17billion to Patel statue.

The statue was built by the chinese.

Then Modi called it ""statue of unit…",[]
2018-11-03 20:26:08,RT @UnSubtleDesi: So @karanbhasin95 had requested The Print to run this article. A rebuttal to the drivel by Dhruv Rathee on the portal. Th…,[]
2018-11-03 20:25:59,"RT @vijayrupanibjp: Built in the vicinity of the Narmada River’s natural beauty, the Tent City near the Statue of Unity, will let tourists…",[]
2018-11-03 20:25:31,RT @myogiadityanath: Sharing pictures of my visit to 'Statue Of Unity' with Hon. Chief Minister of Gujarat Shri @vijayrupanibjp ji https://…,[]
2018-11-03 20:24:20,"RT @vijayrupanibjp: At Statue of Unity with Uttar Pradesh Chief Minister Shri @myogiadityanath Ji.

#StatueOfUnity https://t.co/N6C8Ur2CND",[]
2018-11-03 20:21:44,"RT @theskindoctor13: Statue of Unity gave employment to 1000s of workers for 4 years.

Also, don't underestimate the power of tourism. Stat…",[]
2018-11-03 20:21:26,"India Took Aid From UK,  Built Statue of Unity https://t.co/rKp6fu756E",[]
2018-11-03 20:19:39,"@catchatul @INCIndia India Took Aid From UK, Built Statue of Unity: Modi Shamed India &amp; Sardar Patel’s memory . For… https://t.co/omcprrzXrb",[]
2018-11-03 20:19:13,"RT @AudaciousQuest: UK contributed £1.17billion to Patel statue.

The statue was built by the chinese.

Then Modi called it ""statue of unit…",[]
2018-11-03 20:18:56,"#UrbanNAXALs Statue of Unity is being described as a ‘Monstrous Metal Emblem’
These people don’t belong in this Soc… https://t.co/iKV0fIdn47",['#UrbanNAXALs']
2018-11-03 20:17:36,RT @KareemGouda: The statue of Sardar Patel -the tallest in the world- was just unveiled on the banks of the Narmada river in India. It is…,[]
2018-11-03 20:17:26,"@pukhtana_tweets Woh statue of unity tha....

Yeh statue of anarchy hai😀😀😀😀😀",[]
2018-11-03 20:17:07,"RT @LaloDagach: In the 56 months it took to construct the £330million Statue of Unity, UK taxpayers gave #India £1.17billion in foreign aid…",['#India']
2018-11-03 20:16:36,Will PM Modi speak to the British PM and express his anger over this remark? Or will he accept that he made a mista… https://t.co/gg4UCb11LK,[]
2018-11-03 20:16:31,"RT @TheQuint: The UK had given India 300 million pounds in 2012, when the erection of the statue had begun.

https://t.co/rFwLB4SFiX",[]
2018-11-03 20:16:31,"@GAUAHAR_KHAN India Took Aid From UK, Built Statue of Unity: Sardar Patel statue made by Alms frm d British . Modi Shamed India ...",[]
2018-11-03 20:13:35,"RT @asraghunath: Moment of monumental pride!
Statue of Unity gets displayed on Tokyo Metro!
For Nay sayers, let me inform this isn't ad put…",[]
2018-11-03 20:12:44,"RT @AudaciousQuest: UK contributed £1.17billion to Patel statue.

The statue was built by the chinese.

Then Modi called it ""statue of unit…",[]
2018-11-03 20:11:10,"RT @LaloDagach: In the 56 months it took to construct the £330million Statue of Unity, UK taxpayers gave #India £1.17billion in foreign aid…",['#India']
2018-11-03 20:10:35,"RT @mvmeet: Nehru Memorial area = 55 Acres 
Indira Memorial area = 45 Acres 
Rajiv Memorial area = 15 Acres

115 Acres = 5,56,600 Square Ya…",[]
2018-11-03 20:10:18,RT @the_truepicture: People who are unwilling to provide space for anyone other than a particular family in our national discourse spreadin…,[]
2018-11-03 20:09:56,Statue of Unity: The Harsh Reality | Analysis by Dhruv Rathee https://t.co/Ug49BrqU1Z,[]
2018-11-03 20:09:31,"RT @LaloDagach: In the 56 months it took to construct the £330million Statue of Unity, UK taxpayers gave #India £1.17billion in foreign aid…",['#India']
2018-11-03 20:08:53,"RT @AudaciousQuest: UK contributed £1.17billion to Patel statue.

The statue was built by the chinese.

Then Modi called it ""statue of unit…",[]
2018-11-03 20:07:14,RT @timesofindia: Statue of Unity waste to carve Gate of Unity https://t.co/P73Dq146Aq via @TOICitiesNews https://t.co/YSEUh0XEff,[]
2018-11-03 20:06:49,RT @timesofindia: Statue of Unity waste to carve Gate of Unity https://t.co/P73Dq146Aq via @TOICitiesNews https://t.co/YSEUh0XEff,[]
2018-11-03 20:04:54,"RT @AudaciousQuest: UK contributed £1.17billion to Patel statue.

The statue was built by the chinese.

Then Modi called it ""statue of unit…",[]
2018-11-03 20:04:28,"Not a single opposition leader was present at inaugural function of 'Statute of Unity ""

What unity ??… https://t.co/Kn7a7mhOIy",[]
2018-11-03 20:04:02,"RT @LaloDagach: In the 56 months it took to construct the £330million Statue of Unity, UK taxpayers gave #India £1.17billion in foreign aid…",['#India']
2018-11-03 20:03:18,"RT @AudaciousQuest: Statue of unity or statue of ego?

UK gave £1.17billion in aid and look where Modi spent it ignoring starving millions.…",[]
2018-11-03 20:03:15,"RT @LaloDagach: In the 56 months it took to construct the £330million Statue of Unity, UK taxpayers gave #India £1.17billion in foreign aid…",['#India']
2018-11-03 20:03:09,"@BJP4India @BJP4Gujarat Irons in the fire for the elections? Where's the loha in your biggest, tallest icon, I ask.… https://t.co/ZgdtlHdVoL",[]
2018-11-03 20:02:20,"RT @AudaciousQuest: UK contributed £1.17billion to Patel statue.

The statue was built by the chinese.

Then Modi called it ""statue of unit…",[]
2018-11-03 20:02:16,"STATUE OF UNITY
AT
GUJARAT https://t.co/QO3AeKJTyH",[]
2018-11-03 20:02:06,@BDUTT Agreed Barkha but we can’t have 100s of Elephants all around in UP. We should not compare the statue of Unit… https://t.co/vx3yKaolUX,[]
2018-11-03 20:01:27,"RT @AudaciousQuest: UK contributed £1.17billion to Patel statue.

The statue was built by the chinese.

Then Modi called it ""statue of unit…",[]
2018-11-03 20:00:53,I liked a @YouTube video https://t.co/TOrq8LbzAp Statue of Unity- The Harsh Reality of Dhruv Rathee's Calculations | Aaj Ki Taza,[]
2018-11-03 20:00:32,"RT @LaloDagach: In the 56 months it took to construct the £330million Statue of Unity, UK taxpayers gave #India £1.17billion in foreign aid…",['#India']
2018-11-03 20:00:27,"RT @TheQuint: The UK had given India 300 million pounds in 2012, when the erection of the statue had begun.

https://t.co/rFwLB4SFiX",[]
